3199.361328	101.241943
3198.657471	85.256371
3197.953613	97.672119
3197.249512	126.063278
3196.54541	113.614174
3195.841309	97.61972
3195.136719	101.151428
3194.432373	85.164909
3193.727539	97.567329
3193.022949	113.512581
3192.318115	104.625687
3191.613037	118.790962
3190.907715	90.406792
3190.202637	76.211693
3189.49707	111.639008
3188.791748	85.043068
3188.085938	106.284805
3187.380127	115.121262
3186.674316	97.39286
3185.968262	115.080048
3185.262207	97.357994
3184.555908	122.118156
3183.849365	118.557274
3183.142822	106.15168
3182.436279	86.675011
3181.729492	120.262154
3181.022461	118.472374
3180.31543	79.556747
3179.608398	102.521439
3178.901123	86.597427
3178.193604	100.717735
3177.486084	137.799576
3176.77832	70.653793
3176.070557	105.9617
3175.362549	107.708427
3174.654541	112.985313
3173.946289	127.085701
3173.238037	77.649567
3172.529541	114.689026
3171.821045	114.668472
3171.112305	91.718338
3170.403564	74.066917
3169.69458	102.264549
3168.985596	75.80323
3168.276367	105.752991
3167.567139	107.496262
3166.857666	93.381645
3166.147949	91.603302
3165.438232	95.109451
3164.728516	95.092392
3164.018555	107.399925
3163.30835	126.744392
3162.598145	116.161522
3161.887939	100.303322
3161.177246	75.653847
3160.466797	114.339943
3159.756104	121.354477
3159.045166	109.02359
3158.334229	110.762161
3157.623047	149.4142
3156.911865	112.479919
3156.200439	124.760017
3155.489014	138.792572
3154.777344	93.09729
3154.065674	93.080582
3153.35376	84.284271
3152.641846	119.381279
3151.929688	101.806931
3151.217285	105.298615
3150.504883	108.789032
3149.79248	112.278191
3149.079834	152.600769
3148.366943	129.775055
3147.654053	99.943916
3146.941162	140.246964
3146.228027	133.210693
3145.514648	96.385162
3144.80127	131.410706
3144.087646	133.138931
3143.374023	159.387726
3142.660156	122.583916
3141.946289	110.305702
3141.232178	117.288162
3140.518066	185.527039
3139.803711	115.496086
3139.089355	173.212997
3138.374756	127.69976
3137.660156	124.178818
3136.945313	152.135437
3136.230225	138.12114
3135.515137	132.852158
3134.800049	162.539856
3134.084717	155.520935
3133.369141	174.711212
3132.653564	148.477844
3131.937988	160.676529
3131.221924	174.617004
3130.506104	188.55246
3129.790039	204.228424
3129.07373	169.28714
3128.357422	179.726181
3127.640869	207.607468
3126.924316	191.871552
3126.20752	209.276764
3125.490479	188.315216
3124.773438	198.741409
3124.056396	261.454803
3123.339111	263.150513
3122.621826	287.496826
3121.904297	256.087463
3121.186523	282.16803
3120.46875	271.668488
3119.750732	318.630676
3119.032715	308.128296
3118.314697	330.699677
3117.596436	295.835907
3116.87793	307.961945
3116.159424	318.344025
3115.440674	349.593628
3114.721924	387.787781
3114.00293	335.558594
3113.283691	380.694824
3112.564697	352.817963
3111.845215	316.262604
3111.125732	344.003937
3110.40625	364.786957
3109.686523	430.718445
3108.966553	373.33783
3108.246582	326.394745
3107.526367	388.825836
3106.806152	369.6651
3106.085938	347.040863
3105.365479	303.606049
3104.644775	326.100861
3103.924072	319.105042
3103.203125	320.781494
3102.481934	344.994659
3101.760986	306.799255
3101.039551	261.685547
3100.318115	280.69812
3099.59668	233.87294
3098.875	242.49118
3098.153076	206.080353
3097.431152	257.986847
3096.709229	245.822342
3095.987061	249.239685
3095.264648	221.506439
3094.542236	228.387329
3093.81958	226.616257
3093.096924	200.631638
3092.374023	233.451614
3091.651123	198.830322
3090.927979	259.297119
3090.20459	210.856949
3089.481201	214.274963
3088.757813	172.771225
3088.03418	205.560654
3087.310547	233.156998
3086.586426	202.032944
3085.862549	196.817093
3085.138428	227.852341
3084.414063	195.020218
3083.689697	205.338211
3082.965088	200.125488
3082.240479	210.438828
3081.515625	224.197617
3080.790771	203.465714
3080.065674	208.600906
3079.340332	213.734238
3078.61499	187.845367
3077.889648	210.210983
3077.164063	203.28212
3076.438232	198.078156
3075.712402	163.600235
3074.986572	194.563019
3074.260254	203.135315
3073.53418	240.964478
3072.807617	223.712311
3072.081299	173.775864
3071.354492	168.58374
3070.62793	199.512054
3069.900879	209.793732
3069.173828	146.141357
3068.446777	211.436935
3067.719482	207.961349
3066.991943	204.487015
3066.264404	176.960968
3065.536621	223.308441
3064.808838	223.268082
3064.081055	216.359177
3063.352783	204.302292
3062.624512	221.430511
3061.89624	281.457672
3061.167725	226.498138
3060.439209	200.723419
3059.710449	246.999542
3058.981445	209.225662
3058.252441	205.758514
3057.523438	209.149994
3056.794189	210.826202
3056.064697	215.929245
3055.335205	243.304825
3054.605469	219.277359
3053.875732	246.642395
3053.145752	227.760452
3052.415771	227.719254
3051.685547	255.067886
3050.955078	282.406616
3050.224609	290.911743
3049.494141	292.570038
3048.763428	271.989594
3048.032471	285.622894
3047.301514	249.661057
3046.570313	282.100128
3045.839111	235.895569
3045.10791	281.997986
3044.376221	287.073273
3043.644531	297.272034
3042.912842	307.467133
3042.180908	274.962463
3041.448975	290.280487
3040.716797	338.030151
3039.984375	300.41684
3039.251953	334.494537
3038.519287	298.601746
3037.786621	276.369843
3037.053711	307.021973
3036.320801	303.555603
3035.587646	322.256287
3034.854492	351.17865
3034.121094	308.503998
3033.387451	349.34729
3032.653809	322.022797
3031.920166	308.336334
3031.186279	316.796478
3030.452148	326.956451
3029.718018	299.655762
3028.983643	342.158478
3028.249268	318.26886
3027.514648	321.614471
3026.780029	355.583282
3026.045166	318.095795
3025.310059	306.132965
3024.574951	331.583893
3023.839844	348.524994
3023.104492	333.163483
3022.368896	375.590698
3021.633301	356.831421
3020.897461	297.305573
3020.161621	327.826111
3019.425537	383.809662
3018.689453	349.780731
3017.953125	348.019623
3017.216553	358.140594
3016.47998	313.952545
3015.743408	373.281219
3015.006592	325.713593
3014.269531	391.80307
3013.532471	320.507965
3012.795166	342.491333
3012.057861	355.990723
3011.320313	316.943726
3010.58252	350.777771
3009.844727	325.300018
3009.106934	325.240967
3008.368896	340.424835
3007.630615	352.216461
3006.892334	336.915161
3006.153809	358.859528
3005.415283	308.021576
3004.676514	368.881897
3003.937744	353.588623
3003.19873	301.087769
3002.459717	312.87146
3001.720459	373.686676
3000.980957	341.497711
3000.241455	370.170349
2999.501953	261.945129
2998.761963	361.587555
2998.022217	358.143158
2997.281982	314.162842
2996.541748	322.549469
2995.801514	293.787476
2995.061035	327.496613
2994.320557	361.193512
2993.579834	376.31546
2992.838867	334.066895
2992.0979	360.996582
2991.356689	376.110291
2990.615479	338.943604
2989.874023	337.196014
2989.132568	404.561646
2988.390869	338.758759
2987.648926	342.067291
2986.906982	397.601959
2986.165039	360.471802
2985.422852	375.563507
2984.68042	392.333557
2983.937988	378.793976
2983.195313	417.439178
2982.452637	419.046173
2981.709717	449.256897
2980.966553	457.5867
2980.223389	464.231415
2979.480225	470.873718
2978.736816	538.043457
2977.993164	559.799622
2977.249512	558.016968
2976.505615	539.430237
2975.761719	562.854309
2975.017578	601.38855
2974.273193	629.831482
2973.528809	648.188477
2972.784424	649.749451
2972.039795	795.672241
2971.294922	703.21936
2970.550049	758.466003
2969.804932	783.493652
2969.059814	853.802246
2968.314453	917.37677
2967.568848	885.350464
2966.823242	967.337463
2966.077637	1020.799316
2965.331787	1114.462891
2964.585693	1082.423828
2963.8396	1144.211792
2963.093262	1170.802734
2962.346924	1209.106689
2961.600342	1195.491577
2960.853516	1262.23584
2960.106689	1344.019409
2959.359863	1337.080688
2958.612793	1345.202637
2957.865479	1360.012939
2957.118164	1394.888184
2956.370605	1367.878296
2955.623047	1367.628906
2954.875244	1307.201538
2954.127197	1318.662354
2953.37915	1226.516724
2952.631104	1261.377808
2951.882813	1226.069458
2951.134277	1300.999878
2950.385742	1220.612915
2949.636963	1136.91626
2948.887939	1116.678833
2948.138916	1134.832764
2947.389893	1039.517334
2946.640625	1012.635498
2945.891113	1005.778931
2945.141602	980.580627
2944.391846	907.03833
2943.64209	880.200073
2942.89209	841.704407
2942.14209	864.88092
2941.391846	844.729431
2940.641357	727.967224
2939.890869	769.472473
2939.140137	712.714539
2938.389404	650.982483
2937.638428	682.491272
2936.887451	649.080505
2936.13623	648.961975
2935.38501	630.542786
2934.633545	593.832886
2933.881836	572.104248
2933.130127	586.964905
2932.378174	575.220276
2931.626221	550.182495
2930.874023	523.491882
2930.121826	520.07312
2929.369385	514.994324
2928.616699	519.883118
2927.864014	450.040222
2927.111084	503.089539
2926.358154	454.855927
2925.60498	449.793549
2924.851807	471.284241
2924.098389	419.764496
2923.344971	449.546997
2922.591064	421.269623
2921.837402	452.699158
2921.083496	409.510071
2920.329346	411.092834
2919.575195	409.360352
2918.820801	410.942535
2918.066162	347.911896
2917.311523	405.822998
2916.556885	367.658081
2915.802002	390.772247
2915.046875	370.834656
2914.291748	372.422028
2913.536377	392.212799
2912.780762	352.430573
2912.025146	317.625763
2911.269531	334.107635
2910.513672	368.774139
2909.757568	353.826111
2909.001465	305.821747
2908.245117	289.237915
2907.48877	348.674469
2906.732178	320.523529
2905.975342	312.205475
2905.218506	336.921997
2904.46167	320.347565
2903.704346	313.685028
2902.947266	326.832977
2902.189697	282.213165
2901.432129	344.864075
2900.674561	316.754913
2899.916748	282.058197
2899.158691	328.183044
2898.400635	326.474091
2897.642334	328.062866
2896.884033	290.092896
2896.125488	286.743866
2895.366943	319.644348
2894.608154	306.407013
2893.849121	332.703644
2893.090088	316.175232
2892.330811	304.592194
2891.571533	306.182526
2890.812012	312.709778
2890.05249	312.652466
2889.292725	335.62851
2888.532715	307.603088
2887.772705	330.571594
2887.012451	342.021332
2886.252197	317.298157
2885.491699	343.539673
2884.731201	350.050415
2883.970459	320.409943
2883.209473	239.852692
2882.448486	285.799408
2881.687256	298.884796
2880.926025	318.533081
2880.164551	303.700043
2879.402832	247.839447
2878.641113	293.742554
2877.879395	278.92218
2877.117432	269.028534
2876.355225	259.138458
2875.593018	288.607605
2874.830566	283.636108
2874.067871	283.584076
2873.305176	231.086807
2872.54248	258.900818
2871.779541	235.916931
2871.016357	226.045563
2870.253174	250.569748
2869.489746	273.447479
2868.726074	245.566437
2867.962402	238.974121
