3202.653564	144.947998
3201.946533	208.583694
3201.239258	212.080978
3200.531738	109.555527
3199.824219	116.602715
3199.116699	134.245712
3198.408691	158.946671
3197.700928	197.764832
3196.99292	250.692581
3196.284668	176.512405
3195.576416	162.362274
3194.86792	123.514359
3194.159424	162.304031
3193.450684	229.301498
3192.741943	176.354126
3192.032959	190.428284
3191.323975	211.549011
3190.614746	204.460678
3189.905518	162.129364
3189.196045	179.719864
3188.486572	214.920471
3187.776855	193.745972
3187.066895	133.836823
3186.356934	151.419754
3185.646973	186.600143
3184.936768	183.046509
3184.226318	151.338211
3183.515869	165.386475
3182.80542	161.838547
3182.094727	182.91507
3181.383789	144.195602
3180.672852	179.333054
3179.96167	87.89257
3179.250488	137.087784
3178.539063	140.577591
3177.827637	210.828522
3177.115967	137.013916
3176.404297	200.215134
3175.692383	175.595764
3174.980469	140.45137
3174.268311	193.085938
3173.556152	196.561264
3172.84375	154.413239
3172.131348	210.525665
3171.418701	224.52034
3170.705811	105.224998
3169.99292	129.754166
3169.280029	150.76828
3168.566895	154.24678
3167.853516	217.30867
3167.140137	175.217422
3166.426514	154.163605
3165.712891	98.086479
3164.999268	192.635223
3164.285156	171.589615
3163.571289	147.050354
3162.857178	182.029602
3162.142822	213.496323
3161.428223	125.975166
3160.713867	181.931396
3159.999023	132.925949
3159.28418	195.855637
3158.569336	195.820404
3157.854248	167.815872
3157.13916	153.803528
3156.423828	150.28096
3155.708252	164.231018
3154.992676	171.188766
3154.2771	136.227753
3153.561035	181.604324
3152.845215	146.654022
3152.12915	153.609894
3151.412842	132.639206
3150.696533	157.044464
3149.97998	90.720467
3149.263428	129.078964
3148.546631	219.74353
3147.829834	160.418762
3147.112793	195.257248
3146.395752	160.360992
3145.678467	135.933746
3144.960938	163.788101
3144.243408	167.242828
3143.525879	188.114288
3142.808105	114.938026
3142.090088	184.564178
3141.37207	153.195496
3140.654053	111.394829
3139.935547	170.542603
3139.217285	156.592545
3138.498779	163.522736
3137.780029	198.279083
3137.061279	153.029953
3136.342285	125.183762
3135.623047	128.637894
3134.904053	156.423294
3134.18457	177.247787
3133.465088	125.093529
3132.745605	156.33873
3132.025879	83.365623
3131.305908	135.444717
3130.585938	201.394287
3129.865967	173.584457
3129.145752	124.958275
3128.425293	135.347046
3127.704834	156.14151
3126.984131	159.582535
3126.263428	176.896561
3125.54248	69.358688
3124.821533	166.430817
3124.100342	204.534317
3123.37915	169.836838
3122.657715	149.013596
3121.936035	166.31076
3121.214355	142.031464
3120.492676	183.568527
3119.770752	124.665558
3119.048584	155.803818
3118.326416	173.084122
3117.604004	235.351913
3116.881592	207.625977
3116.15918	183.369843
3115.436279	145.285721
3114.713623	155.635162
3113.990479	162.522949
3113.267334	238.554428
3112.544189	224.684616
3111.820801	172.803116
3111.097412	176.227356
3110.373779	145.102203
3109.649902	210.705612
3108.926025	196.853287
3108.202148	186.458908
3107.477783	217.496094
3106.753662	231.263596
3106.029297	196.711105
3105.304688	241.531387
3104.580078	238.037933
3103.855225	213.85051
3103.130127	224.157608
3102.405273	241.356888
3101.679932	258.549927
3100.95459	248.163071
3100.229248	206.765182
3099.503662	361.773682
3098.777832	268.697601
3098.052002	282.425903
3097.325928	247.938889
3096.599854	203.135406
3095.873779	265.061005
3095.147217	265.013062
3094.420898	295.93512
3093.694092	344.04837
3092.967285	288.948364
3092.240479	282.017639
3091.513428	350.738983
3090.786377	326.609589
3090.058838	333.425262
3089.331543	347.111969
3088.604004	329.86853
3087.876221	374.470459
3087.148438	422.49115
3086.42041	405.243378
3085.692383	312.461639
3084.964111	422.261841
3084.23584	415.320648
3083.507324	439.267944
3082.778809	422.032654
3082.050049	432.247894
3081.321045	428.739746
3080.592041	380.651978
3079.863037	387.44043
3079.133545	407.938629
3078.404297	428.429382
3077.674805	359.815521
3076.945068	459.110016
3076.215332	339.131805
3075.485352	407.569458
3074.755127	390.373993
3074.024902	499.862091
3073.294678	513.463928
3072.564209	434.654083
3071.83374	482.481293
3071.102783	410.548004
3070.37207	441.259155
3069.641113	512.999084
3068.909912	506.067383
3068.178711	502.556946
3067.447266	471.702667
3066.71582	522.879944
3065.984131	580.872437
3065.252197	597.848511
3064.520264	597.740173
3063.78833	628.367188
3063.056152	512.163025
3062.32373	556.449585
3061.591309	703.115601
3060.858643	679.100159
3060.125977	771.099548
3059.393066	818.718323
3058.660156	852.676941
3057.927002	1029.847046
3057.193848	1097.849609
3056.460449	1165.827637
3055.726807	1264.454956
3054.993164	1380.084595
3054.259521	1567.219238
3053.525635	1447.71167
3052.791504	1392.956787
3052.057373	1345.032104
3051.322998	1256.270386
3050.588623	1245.830688
3049.854004	1003.971008
